metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest
Magnesium,Catalyst_B,Night,Local,Type_A,474.6540044767472,102.63612824691155,75.44005210330826,231.3704657899305,48.8076268913358,9.056787154478316,95.47513895703176,8.664941972791505,14.950461714310649,3.9063743311616177,95.19441349771952,11.954928011420291,25.558614533579263,5.5865122607994255,0.7252694449724021,4,2,5,8,19,0,4,2023-03-16 22:50:00,11.568523289496524,30.0,42.954868274914034,20.0,4434.5652352186,90.85803833674636,4.740457189304625,True,False,True
Zinc,,Night,Imported,Type_C,477.22718497777385,140.06998913928766,169.54530763667518,1145.1639627192446,49.186832909884544,8.755413542396926,84.93402863548049,3.590055294628768,28.74489094495422,8.826857463574568,81.79642648589687,35.045242627564306,5.895285593284458,7.878891410683959,0.9197584887598188,2,23,5,12,29,0,2,2023-02-05 10:30:00,57.25819813596223,0.0,143.79782206490796,20.0,4464.120326726576,90.7584420998464,23.281921094966727,True,True,True
Aluminum,,Day,Imported,Type_C,497.1151695486736,97.65592938010678,146.89383435464327,1842.153838720743,52.54864815255651,9.011000361200525,98.57976561864818,6.298422291596422,28.708680060461607,9.078781886796264,91.5994980160702,55.23935506832627,25.72288862281858,3.834631465435721,0.6584220494058145,11,2,4,8,3,0,4,2023-05-20 23:00:00,92.10769193603714,0.0,14.12040110569126,20.0,4761.595564953208,90.61309343543132,35.05616040535805,True,True,True
Aluminum,,Day,Local,Type_A,498.6050692430178,146.06674236912602,77.84525302480478,114.12607230483611,41.44469992024715,7.312633084490153,89.89846697591034,4.996113958862864,10.464599797913843,6.942246732277781,72.43722587060029,15.13008443054318,22.3004969202236,9.487817331514991,0.7121005178366409,1,16,2,8,11,1,1,2023-01-22 22:50:00,5.706303615241807,0.0,100.73351145873713,0.0,3754.38731332408,90.58787542312336,2.7536952257936758,True,False,True
Magnesium,Catalyst_B,Day,Local,Type_B,443.83059718358936,142.49247047102563,72.6608760287634,983.0467140738192,42.21576865650685,7.922125807733989,93.03623090183802,4.084541778992843,17.378337657953608,5.421858631785893,84.98304111851344,13.372301723476596,36.30509720220724,9.515558920130774,0.7002285390776448,13,15,4,12,20,0,2,2023-03-21 08:20:00,49.152335703690966,30.0,61.81467594971711,20.0,3808.751217520866,90.22105575078308,23.286244580135083,True,True,True
Magnesium,Catalyst_B,Night,Imported,Type_C,439.2600382541688,55.398633745282645,124.10251261231733,528.1292851361927,50.13712020927134,9.796165807078872,88.13709243677141,7.323159434576119,19.42610512851361,9.48704897809334,83.88871354326663,50.206968312798175,6.827352238774807,7.427554943154959,0.5340491732787835,12,6,3,8,17,1,3,2023-01-09 03:20:00,26.40646425680964,30.0,104.21802460058916,0.0,4517.808633959006,90.10905722350552,10.533698045116905,True,False,True
Magnesium,,Night,Local,Type_A,499.4779826802481,66.15830742910552,44.2470636623061,1897.7080491564784,56.56872554798472,9.337061663935664,85.24062743703415,8.687966789070916,19.630471304501768,4.116901039276244,91.99107831553262,11.474770443754297,14.81188388878126,1.6660227870664943,0.9049419146062148,14,11,3,12,19,0,1,2023-11-21 10:20:00,94.88540245782394,0.0,147.43963266752775,20.0,5080.935339197898,89.81880517863122,33.5469472004763,True,True,True
Zinc,Catalyst_B,Day,Local,Type_B,428.462915383552,136.26088154253216,122.0736223938974,691.0570035706371,42.32062653353814,8.488295733714995,99.712496208354,9.180432272846527,34.14263346921121,9.927776004726308,91.76716091217531,32.545653737485914,34.85584287608637,2.685856889327776,0.559161172037088,6,27,2,12,38,0,2,2023-08-02 18:00:00,34.552850178531855,30.0,2.4636942550494467,20.0,3796.417139755962,89.70607126402979,16.329082534328503,True,True,True
Aluminum,Catalyst_B,Night,Imported,Type_A,490.6253455424244,72.28007625218706,130.9531385636663,373.3244034385063,47.86348927359212,8.537003144281986,95.95398838793196,3.2990973456850705,39.8815153575473,6.092183920371576,97.96694696008788,20.783761811899907,4.242122035551681,1.5632144039942064,0.804481747672544,16,18,2,8,4,1,2,2022-03-08 10:00:00,18.666220171925318,30.0,39.70151690479071,0.0,4292.627260522982,89.6847957737876,7.799774088858201,True,False,True
Zinc,Catalyst_B,Day,Imported,Type_B,482.6875443154841,97.56313718342764,94.5036058946672,1070.42070848411,54.30713749676407,9.55245470799142,91.2362835744051,2.841594553854188,30.94580808146356,3.035824256784304,79.00512025161373,42.36370447167906,32.01173149980373,3.886853086899333,0.8349513513747713,13,28,2,12,5,1,1,2022-07-28 23:20:00,53.52103542420551,30.0,84.6027352109534,0.0,4849.4151650496615,89.2960923476885,19.710497695590966,True,True,True
Zinc,Catalyst_B,Day,Local,Type_A,420.0035454881353,133.19529724313503,162.04003733485834,1750.220232458064,46.20768014909464,8.940694562441882,90.86795197319832,3.599597762367255,28.873131581318617,5.87335681308709,92.60188833174251,12.633637819329063,30.147660961752244,19.233190833227805,0.8682102477028608,10,14,4,8,12,0,1,2022-08-01 16:50:00,87.5110116229032,30.0,76.70985097649276,20.0,4122.699102153336,89.2210794580241,37.87725821358631,True,True,True
Aluminum,,Night,Local,Type_C,402.2893249895778,81.82294976454962,142.99764268122118,1902.6853949509,44.32983435912569,8.946726683373619,88.53662404202962,3.4151273118836176,21.488193408166172,2.8573884910879457,78.54966137781162,19.812201334535114,29.97912736390638,9.75711374484291,0.7997048474084915,8,20,5,8,38,0,1,2022-09-10 05:50:00,95.134269747545,0.0,92.23187552467328,20.0,3952.4788009607487,89.16069410367864,42.92110319061491,True,True,True
Aluminum,,Night,Imported,Type_B,486.3573705723676,89.25114534129794,105.77887123600576,1533.292188665542,47.06832255292954,7.984224842400773,88.73831508127749,3.658675813612774,18.921612268869985,2.627777010429601,87.6677057372816,11.248454173701852,1.8493609502458552,6.552253043478133,0.7860560123358908,6,5,3,12,15,1,3,2023-01-03 04:10:00,76.6646094332771,0.0,109.54406930568727,0.0,4194.247747743376,89.10977745227348,32.57588342863325,True,True,True
Magnesium,Catalyst_B,Day,Local,Type_A,481.01560600674895,131.8277435335198,51.32973173079876,1439.5541453084156,40.61066948489706,6.858935476217407,89.05699125378804,0.8354713330663743,39.45748269862119,5.087906902210299,92.85085335940792,10.395432742213586,26.337471914122297,11.796015564395256,0.965517173548543,1,20,3,8,2,0,3,2023-01-06 17:20:00,71.97770726542079,30.0,105.27515967192598,20.0,3618.186885436276,89.09448997835075,35.44768317212254,True,True,True
Zinc,Catalyst_B,Day,Imported,Type_B,425.5989936216136,140.74257944592765,136.04762570912928,134.6681805270891,43.07599583572024,8.519717858205208,83.3287943781105,0.1637079373074823,10.755051420124149,4.778990600088294,83.0899193395957,35.238862677096535,4.104099471278229,10.151561076210124,0.7811314330433292,14,2,1,12,30,0,2,2022-02-28 05:30:00,6.733409026354457,30.0,141.90496670270312,20.0,3837.3024325774,89.08215255688563,3.1262929135910347,True,False,True
Zinc,,Day,Imported,Type_C,396.5847881538225,124.74072066208775,62.61004635751042,1666.211802849002,46.65385906724815,9.848818848355698,95.15061087148722,2.957857606094775,10.648642062943756,6.37168303752658,93.07106803911118,27.78637875478729,27.73810698213139,13.50348737230415,0.935473621429103,10,17,1,8,9,0,0,2022-03-16 11:20:00,83.31059014245011,0.0,38.46387920413383,20.0,4142.067689501911,88.78295970182063,35.71434038173088,True,True,True
Aluminum,,Night,Imported,Type_A,368.917747744294,143.91438750516332,108.9613978380874,1705.4658014313138,42.07149274421721,9.136869054514104,82.31996144029273,1.742794310423127,32.43145453435679,4.477237033522039,96.2607795268909,41.95074409174656,15.288206344305276,9.510577409274878,0.7036723049457414,16,10,2,12,17,1,4,2022-09-01 14:10:00,85.2732900715657,0.0,130.44960010958954,0.0,3735.2214368393406,88.78271706564898,40.53732563757754,True,True,True
Magnesium,,Night,Local,Type_A,371.3240111820745,136.439317377752,64.19320719838345,1647.361214058208,44.879584413371646,9.579235010167864,81.65788985385832,9.616121287805395,27.897317203190426,6.110914347108746,94.9414667890394,33.873344269305974,35.55494621045827,17.34209834821051,0.6136345999436064,19,15,2,8,25,0,4,2022-10-27 15:00:00,82.3680607029104,0.0,136.2173182601751,20.0,3949.30779374913,87.99786908393149,36.70624930224142,True,True,True
Aluminum,Catalyst_B,Night,Local,Type_C,420.0082821614156,63.38897275234237,48.03961235081809,1164.5605017469318,49.90464954999386,9.783042862902718,90.21978575819386,3.5896267541484104,29.83443806260344,4.226469267654663,72.79274186508151,20.95807977139281,27.243792717207963,12.398665630729315,0.8163925421885064,6,23,2,12,35,0,4,2022-07-04 22:50:00,58.2280250873466,30.0,82.15541965743218,20.0,4382.507356903078,87.81761612237626,23.335711446691743,True,True,True
Aluminum,,Day,Imported,Type_C,425.7157078652379,75.71424696467639,166.0023637346783,1648.133417774646,50.04468144108208,9.389036925268464,83.50015281254582,7.840064709862926,22.93449992525293,3.304098603913109,91.63187481490569,22.06976336587062,18.74103639553597,13.92151753102232,0.7204366065862007,1,17,1,12,51,0,1,2023-04-15 13:20:00,82.40667088873231,0.0,140.48488250150618,20.0,4390.2249908489375,87.72610524092511,32.93323826458969,True,True,True
Magnesium,,Night,Local,Type_C,438.8128316547887,148.361302194415,104.981306379697,230.56840335880807,42.299729206386935,7.9026010918463,80.83626938210998,9.264203413332444,26.23911307746973,5.21241432505035,92.00372502888511,33.967589174681706,23.74156049518721,6.878581918851592,0.947245304854866,13,2,1,8,43,1,0,2022-01-27 00:40:00,11.528420167940403,0.0,168.18581795011792,0.0,3695.372861297439,87.36161981716577,5.450824572276316,True,False,True
Magnesium,,Day,Local,Type_C,443.2893868350038,97.11085565257432,96.78375276544016,1264.5081456415692,49.21324267590701,9.071460647705566,92.4157647003438,1.21513269117976,22.300596264706154,4.440899236410583,83.2032676030662,15.61109408910422,4.639109789673808,7.129378966510174,0.9964607478382908,8,13,1,8,16,1,1,2023-09-20 12:20:00,63.225407282078464,0.0,67.24022031193962,0.0,4295.724489387735,87.28797892220102,25.694469148659163,True,True,True
Aluminum,Catalyst_B,Night,Imported,Type_C,330.7255828279555,88.76898390442862,130.60930619486246,1674.597794787359,41.31625657263646,9.98742035655889,98.69013114763486,1.932242752033552,14.373252245252427,4.131635476539323,91.69061845636412,45.17201867603498,10.43427217812075,11.682542268874798,0.8975057657566841,7,17,4,12,10,0,0,2023-03-07 19:10:00,83.72988973936795,30.0,8.664142792532903,20.0,3605.541346294094,87.26689311640168,40.531208141844004,True,True,True
Zinc,Catalyst_B,Day,Local,Type_A,346.788765634162,119.18404186395264,58.308321831533775,488.1797926683446,41.77834882531268,9.945372296676464,82.68733550482253,6.928755718461415,10.196875596840997,3.01746433511463,88.56374106237038,38.42616423074984,0.8039517150772113,3.1280532911865837,0.8217359651346423,14,2,5,12,23,1,2,2023-09-30 01:40:00,24.40898963341723,30.0,120.0767510024196,0.0,3642.360020588353,87.182957752067,11.684994893157818,True,False,True
Zinc,Catalyst_B,Day,Local,Type_B,480.1871229443913,83.10371256819778,143.60842317926864,1091.2783211814062,52.03713349630265,8.805086813601747,87.49602265953924,6.729133434721039,19.58623286899184,5.749648672952443,73.10278516313726,40.6220159673554,38.01976408061899,9.552030209187231,0.7687361408168005,7,8,5,8,29,1,1,2023-05-13 04:00:00,54.56391605907032,30.0,120.08497808955428,0.0,4522.769346825418,86.91426761904114,20.971145946364317,True,True,True
Zinc,Catalyst_B,Day,Local,Type_B,410.1652933879742,100.44318548028647,49.627569036236096,1208.470642236065,43.913073998192274,8.625713989217498,89.80630714888984,1.6604556263873935,13.44647923449315,5.563877444823435,71.3457317930952,19.815401205932037,17.44943891782837,9.163581776240903,0.7836926847780494,9,2,5,12,49,0,3,2023-02-22 22:10:00,60.42353211180325,30.0,83.62198037964987,20.0,3815.8963458824937,86.89658906683643,27.51960936020587,True,True,True
Zinc,Catalyst_B,Night,Local,Type_A,459.9800533910444,110.70763075828124,99.4514955892575,1707.2437262718042,41.56376058860427,6.903469109997677,83.39270571544168,2.0911886090215197,39.466410542018174,6.239307956410235,81.4644653885703,10.44761737115202,12.360927735580155,16.531479463847717,0.8191437465439821,6,20,1,8,1,1,3,2023-07-07 06:10:00,85.36218631359021,30.0,152.78048223383843,0.0,3611.29965686918,86.88577755544351,41.07529497078008,True,True,True
Zinc,Catalyst_B,Day,Imported,Type_B,487.4446816438047,111.3380575536367,66.45450081718437,377.402310327218,54.06052854694475,8.977460374706508,83.98297562030716,3.101803443281113,38.5970343603245,8.008199420300752,99.50720243884852,19.379906244689657,5.667513119452305,19.418309324931908,0.9169389653155856,5,15,5,8,38,0,1,2022-09-14 19:40:00,18.8701155163609,30.0,156.14826699280874,20.0,4694.232518721779,86.83290091485935,6.981106557245212,True,False,True
Magnesium,,Day,Local,Type_A,476.2894530801489,116.86065031069631,165.98214521093053,1413.5634154260467,54.15501121166587,9.353025330317143,97.88716300275328,4.278947430411986,25.821439080108966,3.611433402588693,71.36658713978662,41.38237166475005,24.886761632617617,9.9449454908352,0.8710904702504529,8,8,1,8,19,0,2,2022-11-07 21:10:00,70.67817077130233,0.0,20.126439557322836,20.0,4702.2337452419815,86.82915283431875,26.102171965233424,True,True,True
Magnesium,Catalyst_B,Day,Imported,Type_C,394.8043723735407,105.35193199696052,81.02285071008235,309.82434187829944,45.115230570691,9.373954748591268,81.47191571799911,4.425381098217031,29.29283028462706,6.531872331112687,71.90180337611436,54.649597838938206,32.755244999944495,8.159299745456263,0.694682927142761,13,22,3,8,3,1,3,2022-09-29 11:20:00,15.491217093914972,30.0,146.2993737247885,0.0,3910.142245522552,86.67011552552647,6.867400165290878,True,False,True
Zinc,,Night,Local,Type_C,409.8233122433966,141.70881836531888,114.55172599638968,1192.263504283466,47.684181019264365,9.577631317144244,95.054116491101,6.838055014659682,35.311069708044656,9.176239121926884,93.23419722732228,14.119897044951191,23.334322321594374,10.896981174516087,0.8177638299373993,3,11,4,8,4,0,3,2022-07-06 19:00:00,59.613175214173296,0.0,40.53876723173949,20.0,4127.906199781439,86.56762287924728,25.003333994596506,True,True,True
Zinc,Catalyst_B,Day,Imported,Type_A,440.08329616193714,68.46200872248596,121.88527812141044,1612.304399314882,49.67707226247698,8.779903140915554,82.24581100723927,7.575526021690156,23.25590020518715,4.081072488901533,83.50944597981228,27.610920081740502,14.518325779602916,7.6690284617500755,0.8672908791344134,11,25,5,8,46,0,0,2023-10-03 08:30:00,80.6152199657441,30.0,156.26644025232252,20.0,4293.658447110733,86.43139081193195,32.45570493357592,True,True,True
Magnesium,Catalyst_B,Day,Local,Type_A,457.7127295733302,80.78168006164086,92.86405811337367,1459.1592485592798,42.64237814122001,7.423227111720761,96.1759013255472,7.232448143418048,30.30189205132754,8.674038065173265,80.72252777135974,28.630880990153408,31.72511495535118,7.559450642496081,0.5009916087072689,19,16,4,12,17,0,0,2022-12-14 18:30:00,72.95796242796399,30.0,35.00677284883092,20.0,3684.69011163143,86.40911394361578,34.21852420441795,True,True,True
Aluminum,,Day,Local,Type_B,451.5389977902508,84.61471419117436,95.32293425519728,823.0022131460852,53.63062490919799,9.83063806145688,90.30129030993967,2.565108899467319,34.95991742383406,1.0603967564499135,73.62845604783938,43.04264834948283,35.61160406867906,14.248192642360094,0.5549893237133338,18,26,4,8,21,0,2,2022-12-07 14:10:00,41.15011065730426,0.0,87.58691306616866,20.0,4629.335824696064,86.31888650438052,15.345750949937843,True,True,True
Aluminum,,Night,Local,Type_B,372.7693314941933,131.9719184482307,101.58629816166426,1351.271287002417,46.0594568460304,9.69008349475568,80.76960036964866,5.251907612437793,21.7390087819158,8.48019566502774,72.31589808802981,34.67274888541913,37.436079635387,3.6433343481033886,0.5278291758983721,6,15,3,12,20,1,3,2023-02-10 12:00:00,67.56356435012086,0.0,143.37006429144506,0.0,3974.625698671293,86.29336885056739,29.3375428094931,True,True,True
Zinc,,Day,Imported,Type_C,413.0275001169769,85.89876891316175,168.30609189272624,1688.2690008815257,46.71583068114575,8.927815648814558,82.83624818560335,6.802492042918978,17.742230953954262,3.196098892169655,85.65117597563297,53.6080360415848,12.419322283046178,2.569843900771447,0.5094972250222983,4,17,2,12,4,1,0,2022-05-01 04:30:00,84.41345004407628,0.0,141.78203009056946,0.0,4030.7645536297214,86.28262614318697,36.139119785852415,True,True,True
Aluminum,,Day,Local,Type_C,397.96170669303,84.48832863444508,162.99487018003097,1690.3568905341474,45.72632093109269,9.282780939172495,97.57393221831522,4.20903484245448,29.29278483399176,8.337191218948039,99.86201280463644,54.33533441339332,25.57272478119996,2.741197719078794,0.7602723197607253,11,18,3,12,2,1,3,2022-10-18 09:10:00,84.51784452670738,0.0,19.309641499044982,0.0,3945.1586861288783,86.27763191519472,36.96682471090189,True,True,True
Magnesium,Catalyst_B,Day,Local,Type_B,468.77711085772455,59.73013141055268,86.97116158517727,568.8391488775177,51.53635310207953,9.210530259034837,95.98880841095648,4.07508513149434,29.85175070561467,2.527122390047851,91.7374551253043,39.03392155989184,38.91237429855317,15.341766374317324,0.5262666775695606,8,16,4,12,5,1,2,2023-06-27 22:50:00,28.44195744387589,30.0,37.6070960841725,0.0,4443.018980339851,86.21135786498971,11.037629064493595,True,False,True
